,Day since activation,"t_half = 25.000 
t_max = 14.000","t_half = 25.000 
t_max = 17.500","t_half = 25.000 
t_max = 21.000","t_half = 25.000 
t_max = 24.500","t_half = 25.000 
t_max = 28.000","t_half = 28.143 
t_max = 14.000","t_half = 28.143 
t_max = 17.500","t_half = 28.143 
t_max = 21.000","t_half = 28.143 
t_max = 24.500","t_half = 28.143 
t_max = 28.000","t_half = 31.286 
t_max = 14.000","t_half = 31.286 
t_max = 17.500","t_half = 31.286 
t_max = 21.000","t_half = 31.286 
t_max = 24.500","t_half = 31.286 
t_max = 28.000","t_half = 34.429 
t_max = 14.000","t_half = 34.429 
t_max = 17.500","t_half = 34.429 
t_max = 21.000","t_half = 34.429 
t_max = 24.500","t_half = 34.429 
t_max = 28.000","t_half = 37.571 
t_max = 14.000","t_half = 37.571 
t_max = 17.500","t_half = 37.571 
t_max = 21.000","t_half = 37.571 
t_max = 24.500","t_half = 37.571 
t_max = 28.000","t_half = 40.714 
t_max = 14.000","t_half = 40.714 
t_max = 17.500","t_half = 40.714 
t_max = 21.000","t_half = 40.714 
t_max = 24.500","t_half = 40.714 
t_max = 28.000","t_half = 43.857 
t_max = 14.000","t_half = 43.857 
t_max = 17.500","t_half = 43.857 
t_max = 21.000","t_half = 43.857 
t_max = 24.500","t_half = 43.857 
t_max = 28.000","t_half = 47.000 
t_max = 14.000","t_half = 47.000 
t_max = 17.500","t_half = 47.000 
t_max = 21.000","t_half = 47.000 
t_max = 24.500","t_half = 47.000 
t_max = 28.000","t_half = 50.143 
t_max = 14.000","t_half = 50.143 
t_max = 17.500","t_half = 50.143 
t_max = 21.000","t_half = 50.143 
t_max = 24.500","t_half = 50.143 
t_max = 28.000","t_half = 53.286 
t_max = 14.000","t_half = 53.286 
t_max = 17.500","t_half = 53.286 
t_max = 21.000","t_half = 53.286 
t_max = 24.500","t_half = 53.286 
t_max = 28.000","t_half = 56.429 
t_max = 14.000","t_half = 56.429 
t_max = 17.500","t_half = 56.429 
t_max = 21.000","t_half = 56.429 
t_max = 24.500","t_half = 56.429 
t_max = 28.000","t_half = 59.571 
t_max = 14.000","t_half = 59.571 
t_max = 17.500","t_half = 59.571 
t_max = 21.000","t_half = 59.571 
t_max = 24.500","t_half = 59.571 
t_max = 28.000","t_half = 62.714 
t_max = 14.000","t_half = 62.714 
t_max = 17.500","t_half = 62.714 
t_max = 21.000","t_half = 62.714 
t_max = 24.500","t_half = 62.714 
t_max = 28.000","t_half = 65.857 
t_max = 14.000","t_half = 65.857 
t_max = 17.500","t_half = 65.857 
t_max = 21.000","t_half = 65.857 
t_max = 24.500","t_half = 65.857 
t_max = 28.000","t_half = 69.000 
t_max = 14.000","t_half = 69.000 
t_max = 17.500","t_half = 69.000 
t_max = 21.000","t_half = 69.000 
t_max = 24.500","t_half = 69.000 
t_max = 28.000"
10,11,0.9780985877713785,0.9197209321984321,0.851009019727192,0.7841546805264477,0.7235709516198767,0.9790378722061096,0.922188156321713,0.8542703304967372,0.7874441922970058,0.726357960813937,0.9798978655560278,0.9245350089587014,0.8575115917636879,0.7909062114944042,0.729552412707704,0.9806843840171382,0.9267456572061478,0.8606626505479558,0.7944010073793052,0.7329413261114274,0.9814045821323307,0.9288188915095258,0.8636904265371795,0.7978514472697433,0.7363997113718614,0.9820655862026163,0.93076021662543,0.8665814643467834,0.8012153253881327,0.7398530200209409,0.9826739733508703,0.9325779925924408,0.8693328453035227,0.8044705097243672,0.7432566482753173,0.9832356120906862,0.9342815197685217,0.871947282013524,0.8076066372892539,0.7465842577230833,0.9837556561841311,0.9358800924820495,0.8744304014253149,0.8106203163298061,0.7498208803970526,0.9842385996157825,0.9373825479451036,0.8767892149997033,0.8135122817069519,0.7529587273933668,0.9846883514770509,0.9387970720667599,0.8790312516464142,0.8162856742422244,0.7559945785700479,0.9851083126380755,0.9401311386433778,0.8811640690873593,0.8189449848094991,0.7589281243572433,0.9855014467255354,0.941391516565252,0.883194984872056,0.8214954006395765,0.7617608954742033,0.9858703428396276,0.9425843100088331,0.8851309362044035,0.8239423995976488,0.7644955635539993,0.9862172696665448,0.943715012772166,0.8869784155658237,0.8262914996602496,0.7671354801198711
11,12,0.9908396871085304,0.9451189909128676,0.8836635158182787,0.8204521452167869,0.7613421663219359,0.9912570030367879,0.9469223709584376,0.886397357050091,0.8233978735607063,0.7639376444764545,0.991637906102988,0.9486336224553483,0.8891094376986567,0.8264939375051463,0.7669097728547863,0.9919852455641015,0.9502417856020362,0.8917412410231573,0.8296149622233896,0.7700595483107275,0.9923024174794196,0.9517465923619016,0.8942655531344783,0.83269204261093,0.7732703870200912,0.9925927605965877,0.9531526197065032,0.8966716668989042,0.8356877409329404,0.7764729522941363,0.9928593322806125,0.9544664515805231,0.898957686915768,0.8385826656178418,0.7796259367631669,0.9931048452213702,0.9556952811792215,0.9011263863538209,0.8413679720724403,0.7827051079378995,0.9933316711806722,0.9568462280817175,0.903182920148463,0.8440410357627833,0.7856968424134341,0.993541870625948,0.9579260189888245,0.9051335433891677,0.8466028915026034,0.7885941978266321,0.9937372300735657,0.958940855728621,0.9069848895668298,0.8490566883393298,0.7913944690762069,0.9939192992991956,0.9598963795119752,0.9087435674997171,0.8514067443758906,0.794097638119287,0.9940894252920383,0.9607976835227807,0.9104159425018212,0.8536579640121236,0.7967053752162679,0.9942487819803338,0.9616493483327344,0.9120080250511374,0.8558154781746429,0.799220387785352,0.9943983957078198,0.9624554865418886,0.9135254222955566,0.8578844237618354,0.801645992385772
12,13,0.9978426329401615,0.9649042666461407,0.9113681523328047,0.8525310028781798,0.7955419740164021,0.997946283941018,0.9661285477230489,0.9135883828720632,0.8551172869657548,0.7979236378413047,0.9980406130672672,0.9672875799600552,0.915787036915516,0.8578320110812948,0.8006484123456186,0.9981263918629847,0.9683743359354015,0.9179168348781692,0.8605648979157531,0.8035331019321467,0.9982045157868741,0.9693890448075912,0.9199560948773131,0.8632556039751096,0.8064705692390116,0.9982758550909779,0.9703351806666196,0.9218965814533181,0.8658715752156573,0.8093972767194733,0.998341201058985,0.9712175253059463,0.923737195992416,0.8683961598601916,0.8122755343106083,0.9984012521687132,0.9720412213432778,0.9254805879469573,0.8708219708759217,0.8150833771665936,0.9984566166187756,0.9728113149776725,0.9271312908937958,0.8731470611203378,0.8178085922812066,0.9985078209616025,0.9735325464930538,0.9286946828151729,0.8753726639534036,0.8204450919346152,0.9985553203670272,0.9742092674449819,0.9301764043436238,0.8775018333034156,0.8229906598308497,0.9985995086234681,0.9748454222913054,0.9315820368744836,0.8795386144189599,0.8254455234102608,0.998640727152109,0.9754445618695212,0.93291693032286,0.8814875346912073,0.82781143571667,0.9986792728345678,0.9760098714827935,0.9341861177473071,0.883353291008258,0.8300910781883215,0.9987154046818376,0.9765442044896746,0.9353942804074205,0.8851405595001622,0.8322876692140365
13,14,1.0,0.9797087855220119,0.9345525792428395,0.8806868568802233,0.8263799972154721,1.0,0.9804556634810351,0.936289687086257,0.8829102444701874,0.8285333106507673,1.0,0.9811611524664904,0.9380069515943461,0.8852410709586598,0.8309946129858754,1.0,0.9818212145934859,0.9396675771045507,0.8875843730583769,0.8335977591654014,1.0,0.9824362355513759,0.9412549270394349,0.8898884122825675,0.8362457509996021,1.0,0.9830085527757964,0.942762913831139,0.8921254746594098,0.8388812266187268,1.0,0.983541267921709,0.9441910167943579,0.8942815641489668,0.8414703052363767,1.0,0.9840376708073492,0.9455416129439648,0.8963506517220184,0.8439933728933973,1.0,0.9845009645137242,0.9468185139416773,0.8983313656843457,0.846439646148904,1.0,0.9849341420668255,0.9480261538383012,0.90022504024839,0.848803873766298,1.0,0.9853399400717809,0.9491691375481437,0.9020345438655389,0.8510842890026291,1.0,0.9857208310831663,0.9502519933797063,0.9037635670637013,0.8532813143683621,1.0,0.9860790347993333,0.9512790426030496,0.9054161869758064,0.8553967302051797,1.0,0.986416537622403,0.9522543366045103,0.9069966014176378,0.857433135125974,1.0,0.9867351151117176,0.9531816330118733,0.9085089682870056,0.8593935933724446
14,15,0.9980795421984267,0.99010072886492,0.9536133490103277,0.9051971566676784,0.8540551882263152,0.9981803664073016,0.9904831748503995,0.9549110795889878,0.9070645849723447,0.8559724428318376,0.9982716294975114,0.9908436499704821,0.9561918421115525,0.9090198113756497,0.8581619824031197,0.9983541995658983,0.9911802124347777,0.9574282975113805,0.9109829524705392,0.860475432049913,0.9984290423539501,0.9914931828547298,0.9586082606030586,0.912910673091383,0.8628263168206126,0.9984970783950209,0.9917838666588168,0.9597274458830745,0.9147799252510096,0.8651636418357471,0.9985591345014582,0.992053943431672,0.9607857127600448,0.9165792197479541,0.867457415912752,0.9986159339420341,0.9923051729237461,0.961785058917833,0.9183037593508966,0.8696903927058273,0.998668101930532,0.9925392564294087,0.9627285242240069,0.9199526415691535,0.8718531992638037,0.9987161764120294,0.9927577759605265,0.9636195850711603,0.9215272124436166,0.8739413824165451,0.9987606198844295,0.9929621726275325,0.9644618199077859,0.9230300805840022,0.8759535770092683,0.9988018305269538,0.9931537445466437,0.9652587276953132,0.9244645198045196,0.8778903489241571,0.9988401520320077,0.9933336540711396,0.9660136337249239,0.925834105373661,0.8797534537817411,0.9988758820279855,0.9935029390250576,0.966729645620707,0.927142493124023,0.8815453569810403,0.9989092791829483,0.9936625251814927,0.9674096380771352,0.9283932870801992,0.8832689209161593
15,16,0.9927413116037344,0.9965907094894035,0.9689163703112588,0.9263222568452201,0.8787563387206528,0.9931367586182397,0.9967283210952849,0.9698287992757766,0.9278494212735132,0.8804358120548343,0.9934938282671404,0.9968577595024994,0.970727838969561,0.9294464411481314,0.8823521367954683,0.9938161415532503,0.9969783705321337,0.9715943744976034,0.9310478958024904,0.8843749631773905,0.9941076586655251,0.997090312747207,0.9724200084551023,0.9326184475020982,0.8864284512640472,0.9943721236128592,0.997194093727068,0.9732019093461247,0.9341394350945945,0.8884680027794485,0.994612881426484,0.9972903495312606,0.9739401493990517,0.9356016784905757,0.8904675005423601,0.9948328466176887,0.9973797393248068,0.9746362853475005,0.9370014694997302,0.8924120267667318,0.9950345304340187,0.9974628962916472,0.9752925858754297,0.938338270551547,0.8942935691190246,0.9952200876312524,0.9975404065865796,0.9759116067447898,0.9396133628854839,0.8961084190270414,0.9953913662458148,0.9976128023155983,0.9764959577154597,0.9408290389160898,0.8978555598889276,0.9955499538177994,0.9976805614270616,0.9770481772817717,0.9419881144846803,0.8995356505062692,0.995697217895825,0.9977441108431493,0.9775706687527413,0.943093633104197,0.9011503749557528,0.9958343405400586,0.9978038309301824,0.9780656713878886,0.9441486873713419,0.902702022635285,0.9959623472959936,0.9978600603320706,0.9785352514611373,0.9451563127932098,0.9041932153802407
16,17,0.9845524385604737,0.9996374355545485,0.9807991823194379,0.9443064158643478,0.9006625657644389,0.9854221490356908,0.9996526632954408,0.9813881838608128,0.9455163103106271,0.9021077521775901,0.9862056562666704,0.9996669583135633,0.9819676312733772,0.9467800466300011,0.9037553474584159,0.9869113765409103,0.9996802530466963,0.9825252553460799,0.9480457280310268,0.9054928717444646,0.9875483782553978,0.9996925696903199,0.98305574398982,0.949285440659977,0.9072549931785157,0.9881251719435872,0.9997039684638422,0.9835573846380802,0.9504845482823537,0.909003399554273,0.9886493245766065,0.9997145231295589,0.9840303319195527,0.9516359470697457,0.910715750402649,0.989127405189995,0.9997243093827082,0.984475686417865,0.9527368669036805,0.9123793712624302,0.9895650570202036,0.9997333995090942,0.9848949949098544,0.953787037714855,0.913987536292523,0.9899671098131115,0.9997418601487243,0.9852899768110068,0.9547876143667209,0.9155372174743959,0.9903376964520226,0.9997497516021944,0.9856623751048251,0.9557405359173891,0.9170276916993341,0.9906803600062456,0.9997571278887429,0.9860138770339649,0.9566481399081541,0.9184596635210136,0.9909981468621811,0.9997640371500953,0.9863460743240783,0.957512929467127,0.9198347051661725,0.9912936856517088,0.9997705221912964,0.9866604458797189,0.9583374334797756,0.9211548956477105,0.9915692532733565,0.9997766210524566,0.9869583531624333,0.9591241241329034,0.9224225869462609
17,18,0.9739998922452372,0.9996528216209803,0.9895730626062283,0.959378737720505,0.9199437753750261,0.9755071558651006,0.999667939577711,0.9899061292439029,0.9603003513538656,0.921162684002234,0.9768621264403432,0.9996821047407787,0.9902332955493105,0.9612618648714308,0.9225511529995988,0.9780801325559016,0.9996952547171932,0.9905476635502423,0.9622237000850236,0.9240140574676894,0.9791774755102582,0.9997074160191541,0.9908462901505092,0.9631646583463038,0.9254962389233738,0.9801693529347209,0.9997186523127246,0.991128270882196,0.9640737031113426,0.926965440247821,0.9810692182052843,0.9997290400482435,0.9913937528134775,0.9649455504606839,0.9284029315782902,0.9818887114076441,0.9997386569888067,0.9916434108996635,0.9657782159476184,0.929798158908579,0.9826378046632437,0.9997475769963314,0.991878164875734,0.9665716101681807,0.9311455902283675,0.9833250123993817,0.9997558679029427,0.992099025018366,0.9673267168425036,0.9324428072681186,0.983957605271467,0.9997635909037615,0.9923070086571676,0.9680451041821764,0.9336893258392602,0.9845418045230985,0.9997708006827274,0.9925030962118402,0.9687286316883672,0.9348858539678194,0.9850829499991853,0.9997775458690206,0.9926882095382612,0.9693792738635042,0.9360338192027352,0.9855856418878939,0.999783869618498,0.9928632028885856,0.9699990149793651,0.9371350646973263,0.9860538588648777,0.9997898102167475,0.9930288609377914,0.970589787538459,0.9381916528770612
18,19,0.9615014973761865,0.997006600743906,0.9955249807644215,0.9717540598770945,0.9367611046252812,0.9637920508742873,0.9971413078624762,0.9956733549691906,0.9724212165773676,0.9377656197020118,0.9658470956246443,0.9972672979141235,0.9958188867043054,0.9731164728726595,0.9389089390508415,0.9676909885618188,0.9973840555787853,0.9959585209744838,0.9738111472733348,0.94011246473207,0.969349334990861,0.9974918556685525,0.9960909733944584,0.9744899413774062,0.9413306976140444,0.9708458650448991,0.9975912987448456,0.9962158689436881,0.9751449466691805,0.9425371021902853,0.9722015014789208,0.9976830934910688,0.9963332990302933,0.9757724290467482,0.9437163358725152,0.9734342915983897,0.997767955018523,0.9964435870827149,0.9763710413141152,0.9448598121799834,0.9745596575674097,0.9978465592146298,0.9965471622452965,0.9769408011749892,0.9459630866968854,0.9755907384963338,0.9979195245847043,0.9966444908881368,0.9774824942282092,0.9470242765567045,0.9765387324689525,0.997987407553712,0.9967360397818934,0.977997319918042,0.9480430844394264,0.9774132045385565,0.9980507041805246,0.9968222569087725,0.9784866797695745,0.9490201856694604,0.9782223514651558,0.9981098547053223,0.9969035621878659,0.9789520506055047,0.9499568384182444,0.9789732241438469,0.9981652491142247,0.9969803437764624,0.9793949093063951,0.9508546336663197,0.9796719124105803,0.9982172328172316,0.9970529574717877,0.979816689185131,0.9517153341523483
19,20,0.9474154451575676,0.9920304861964843,0.998919408985003,0.9816337904524836,0.9512673432684012,0.9506170224481164,0.9924000401150609,0.9989564910204111,0.9820841181421399,0.9520726422093947,0.9534841828647114,0.9927450873612575,0.9989928110950203,0.9825528984442585,0.9529884871916613,0.9560523601888171,0.9930643223897044,0.9990276101802561,0.9830207526519544,0.9539517092109987,0.9583584268671939,0.9933586011669682,0.9990605738478416,0.9834773868142469,0.954925801247846,0.9604363728668543,0.9936296588455107,0.9990916151884637,0.9839175168829057,0.9558895297612334,0.9623160584530219,0.9938795116395016,0.999120763343929,0.9843386828447279,0.9568306692807377,0.9640231681868596,0.99411017934636,0.999148104657631,0.9847400345222794,0.9577424245435194,0.965579599802808,0.9943235623196657,0.9991737510707882,0.9851216382652659,0.9586213231929035,0.9670039720509828,0.9945213938409746,0.9991978230642912,0.9854840727001976,0.9594659425613488,0.9683121249647283,0.9947052291418099,0.9992204405485515,0.9858281895775187,0.9602761242789016,0.9695175668531795,0.9948764516892534,0.9992417181666211,0.9861549711865945,0.961052481781923,0.9706318565786336,0.9950362869377173,0.9992617630684162,0.9864654453533845,0.9617960876737474,0.9716649235617584,0.9951858186106798,0.999280674067324,0.9867606352924075,0.9625082736467861,0.9726253328929727,0.9953260050806052,0.9992985415596618,0.9870415307824968,0.9631905019902556
20,21,0.9320485040423687,0.9850219266883639,1.0,0.9892066975355891,0.9636073358134789,0.9362709472926258,0.985735725408605,1.0,0.9894807156775266,0.9642313607937617,0.94004601689036,0.9864011045822991,1.0,0.989765657823253,0.9649404947082668,0.9434221476768301,0.9870157446402774,1.0,0.9900497219692147,0.9656856690697277,0.9464492901592347,0.9875814883722674,1.0,0.9903266643223012,0.9664385723993725,0.9491732698242331,0.9881018490914292,1.0,0.9905933022684531,0.9671827820952084,0.9516342125761386,0.9885808536745847,1.0,0.9908481751469417,0.9679088821223356,0.9538665453932084,0.9890225096357522,1.0,0.9910908009224358,0.9686116746127429,0.9558995575653088,0.9894305717494619,1.0,0.9913212522977991,0.9692885380877393,0.9577581070952891,0.9898084542012816,1.0,0.9915399100084168,0.9699384362205115,0.9594633077563333,0.9901592129792461,1.0,0.9917473172260052,0.9705613070442547,0.9610331387992855,0.9904855609768402,1.0,0.9919440930292714,0.9711576804977741,0.9624829640557013,0.9907898969338828,1.0,0.9921308810388332,0.9717284360858424,0.963825965051919,0.9910743387713006,1.0,0.9923083192936106,0.9722746481507406,0.9650734988946702,0.9913407567157346,1.0,0.992477023089949,0.9727974867966104
21,22,0.9156631078340098,0.9762474946750063,0.9989911420482155,0.9946496533346771,0.9739183649400945,0.9209988873562921,0.9774080331194167,0.9990279476359474,0.9947899678102918,0.9743813439970318,0.9257620683440533,0.9784881806776061,0.9990639002531049,0.9949357248566235,0.9749070667266476,0.930015840020721,0.9794844827687353,0.9990982553909995,0.9950808763644275,0.9754590427457992,0.9338248551493961,0.9804002306841415,0.9991307136414848,0.9952222354071603,0.9760162520143245,0.9372481738244988,0.9812413875610345,0.9991612017737819,0.9953581888275881,0.9765665338275491,0.9403373579186666,0.9820147052342756,0.9991897606706177,0.9954880069053302,0.9771029446578346,0.9431365445532184,0.9827268628268564,0.9992164864404475,0.9956114604932885,0.9776216778067665,0.9456832122512876,0.9833840941468625,0.9992414989993936,0.9957286029706095,0.9781208389384993,0.9480091165153227,0.9839920514388312,0.9992649252678819,0.9958396435677921,0.9785997073315331,0.950141189874314,0.9845557824252916,0.9992868903163676,0.9959448727878739,0.9790582811581495,0.952102335830643,0.9850797595109474,0.9993075128985603,0.996044618223802,0.9794969931642987,0.9539121021454339,0.9855679305553504,0.9993269034220711,0.9961392184425193,0.979916530842411,0.9555872409465282,0.9860237760089736,0.9993451632681202,0.9962290077605429,0.9803177218816882,0.9571421704717329,0.9864503650774874,0.9993623848443706,0.9963143076494437,0.9807014610358404
22,23,0.8984834744160363,0.9659459434996109,0.9960993998191763,0.998128335712094,0.9823305171003534,0.9050084970905768,0.9676480822154445,0.9962456335435032,0.9981789311675435,0.9826545310386257,0.9108252832567437,0.9692300070081996,0.9963882973899851,0.998231436248027,0.9830221821774224,0.9160133222783995,0.9706870971536695,0.996524450733265,0.9982836685643458,0.9834078751878189,0.9206533812167849,0.9720245932816177,0.996652928351931,0.9983344826822598,0.9837968896800827,0.9248189600846233,0.9732515913481301,0.9967734641154102,0.9983833028095376,0.9841807318249508,0.9285740579205549,0.9743782784263595,0.9968862430953681,0.998429872270463,0.9845545717677323,0.9319733450276272,0.9754146768298689,0.9969916667440443,0.9984741146717557,0.984915779782977,0.9350631641044336,0.9763701074783264,0.997090228010604,0.998516054936141,0.9852630649753089,0.9378827225485371,0.9772529994491657,0.9971824448490949,0.9985557735090476,0.9855959560149011,0.9404652287307788,0.9780708643376023,0.9972688254148521,0.9985933794624274,0.9859144818581432,0.9428388890857763,0.9788303456444235,0.997349850700084,0.9986289946107948,0.9862189723988953,0.9450277507096702,0.9795372984666643,0.9974259668201262,0.9986627441622272,0.986509932614123,0.9470524004924503,0.980196877411411,0.9974975826128415,0.9986947513010856,0.9867879625798508,0.9489305402721647,0.9808136221924048,0.9975650701030695,0.9987251341580967,0.9870537065571484
23,24,0.8807008874744071,0.9543309656306621,0.9915148496800315,0.999797889514209,0.9889670311186418,0.8884754992921463,0.9566614577979926,0.9918410932319311,0.9998035100704976,0.9891756227469239,0.8953977011514008,0.9588243895524374,0.9921589853710495,0.999809337068596,0.9894121349734437,0.9015645934979634,0.960814018454596,0.9924620040334842,0.9998151279208711,0.9896600543282146,0.9070742403948445,0.9626380581120444,0.992747602669309,0.9998207557980021,0.989909898609667,0.9120155829725092,0.9643094161851988,0.9930152412668257,0.9998261573813371,0.9901562106607372,0.9164658837253145,0.9658424077142166,0.9932653815078679,0.9998313048596283,0.9903959000346515,0.9204910217002964,0.9672510460109467,0.9934989611197191,0.9998361904226172,0.9906272956215154,0.9241467551213982,0.9685483211099393,0.9937171151977505,0.9998408174525116,0.9908495884313291,0.9274801941977865,0.9697459514438249,0.9939210284845982,0.9998451954249286,0.9910624958999283,0.9305311934320472,0.9708543593122279,0.9941118585611014,0.9998493369210772,0.9912660557017361,0.9333335678277891,0.9718827470916346,0.9942906979498201,0.9998532558687651,0.9914604971950479,0.9359161174984905,0.972839213165284,0.9944585576701802,0.999856966511464,0.9916461604090544,0.9383034758654715,0.9737308776453498,0.9946163625416282,0.9998604828145485,0.9918234446760844,0.9405168061588561,0.9745640037493294,0.9947649527725702,0.9998638181363249,0.9919927760295185
24,25,0.8624782555086723,0.9415936811178333,0.9854123168867986,0.9998035499704625,0.9939446305629824,0.8715483647922619,0.944630911757617,0.9859864814831292,0.9998091599395887,0.9940624530227944,0.8796152131034509,0.947446142006601,0.9865452957641134,0.9998149704570225,0.9941959517084747,0.8867945695343219,0.9500326128066628,0.9870773479461489,0.9998207392604649,0.9943357794658219,0.8932027386479747,0.9524010417335034,0.9875782471004602,0.999826340173245,0.994476577442528,0.8989448953499308,0.9545688090105552,0.9880471343466939,0.9998317106296563,0.9946152694218297,0.9041122158669214,0.9565550210022673,0.9884849050002236,0.9998368235569554,0.9947501203513448,0.9087823169541166,0.9583782962942773,0.9888932805867368,0.9998416718176268,0.994880198467713,0.9130208021332262,0.9600558420236565,0.9892743183689033,0.9998462593828703,0.9950050590498353,0.9168830344830874,0.9616031458344418,0.9896301524870305,0.9998505962320937,0.9951245540350213,0.9204158010280651,0.9630339570932135,0.9899628602453799,0.9998546953712107,0.9952387152071601,0.9236587609028952,0.9643603968779053,0.9902743968775273,0.9998585710826663,0.9953476814688355,0.9266456621182098,0.9655931175057927,0.9905665679207588,0.9998622379041138,0.9954516530919817,0.9294053468059439,0.9667414729884811,0.9908410220796824,0.9998657100437525,0.9955508627759595,0.9319625753475063,0.9678136823613408,0.9910992549673064,0.9998690010595049,0.9956455573326063
25,26,0.8439540468262718,0.9279048825542918,0.9779525219217918,0.9982812303076348,0.9973738406270837,0.854352311618128,0.9317187805549928,0.9788393464334025,0.998331547246978,0.9974263417916894,0.8635915913274764,0.9352496576836108,0.9797014981887163,0.9983836151765935,0.9974857871164567,0.8718071171486516,0.9384898891342505,0.9805214521098056,0.9984352601687786,0.997548003139945,0.8791341349281396,0.941453720539841,0.9812925623451235,0.9984853542177808,0.9976106008403264,0.8856946380099743,0.9441636352439352,0.9820136387901877,0.998533341743606,0.9976722122722543,0.8915941933503829,0.9466441548318913,0.9826861873291092,0.9985789859394324,0.9977320689722783,0.8969225415961076,0.9489190758050823,0.9833129723979819,0.9986222285346945,0.9977897610855218,0.9017554440211258,0.9510103299502427,0.9838972595217078,0.9986631103325193,0.9978450957955015,0.9061567701075742,0.9529376162527392,0.9844424172482974,0.998701725370726,0.9978980121591331,0.9101804460959942,0.9547183930704862,0.9849517128623965,0.998738194186442,0.9979485289080595,0.9138721447074599,0.9563680289505768,0.9854282138402515,0.9987726481729287,0.9979967119947736,0.9172707016092041,0.9579000129697163,0.985874747163914,0.9988052204880928,0.9980426542140223,0.9204092836144985,0.9593261765956733,0.9862938899942968,0.9988360408816732,0.9980864623401852,0.9233163450671598,0.9606569048549264,0.9866879768626807,0.9988652328843999,0.9981282490113896
26,27,0.8252456857417436,0.913417060274575,0.9692831425801132,0.9953580756047767,0.999359290228928,0.8369927224620403,0.9180691496894874,0.970543802956582,0.9954971686792488,0.9993724303541361,0.8474219017340062,0.9223711958241146,0.9717680828335957,0.9956409744561493,0.9993872984656283,0.8566884423662395,0.926314890334939,0.9729312100086951,0.995783481011292,0.9994028479886327,0.8649469914495657,0.9299185112481687,0.9740239244847726,0.9959215803154111,0.999418480738048,0.8723367420884209,0.9332102347029372,0.9750447213870391,0.9960537516990291,0.9994338550460548,0.8789779614935052,0.9362205735502498,0.9759959092868106,0.9961793567707177,0.9994487797351648,0.8849727637099294,0.938979026691657,0.9768815614203835,0.996298249900534,0.9994631535391073,0.8904072688548741,0.9415127126575061,0.9777064392229377,0.9964105577795791,0.9994769295116396,0.895354015409618,0.9438459423575372,0.9784754289780964,0.9965165524726679,0.9994900936312582,0.89987420095674,0.9460002277347472,0.979193254558109,0.9966165775445001,0.9995026517014866,0.9040196197963215,0.947994480340479,0.9798643404139469,0.996711004965693,0.9995146212175589,0.9078342840659647,0.9498452793927791,0.9804927564810727,0.9968002101715339,0.9995260262683493,0.9113557587582816,0.9515671513399413,0.9810822072564178,0.996884557957442,0.9995368943258037,0.9146162533779143,0.9531728343653123,0.9816360439621642,0.9969643948905739,0.9995472542250827
27,28,0.8064524835691189,0.8982662292073617,0.9595397979468206,0.9911529848003866,1.0,0.8195580649429504,0.9038097913302381,0.9612316132711709,0.9914239320104291,1.0,0.8311853938531896,0.9089309139863895,0.962872934951455,0.9917038193170836,1.0,0.8415099363964916,0.9136208052151273,0.9644307023967404,0.9919809316905355,1.0,0.8507059664248763,0.9179022486901719,0.9658927314179241,0.9922492344490661,1.0,0.8589300627304461,0.9218096532537079,0.967257243523923,0.9925057942766378,1.0,0.8663173430247443,0.9253800444541767,0.9685275526212794,0.9927493984051812,1.0,0.8729824153986687,0.9286490948715723,0.9697093088668939,0.9929797923788228,1.0,0.8790218557153475,0.9316495227027709,0.9708090546420488,0.9931972492019052,1.0,0.8845169495627518,0.9344106071156273,0.9718334719206279,0.9934023216350805,1.0,0.8895362291524727,0.9369582189661166,0.9727890009084167,0.9935956983711343,1.0,0.8941376619514569,0.939315073753598,0.97368166019825,0.9937781203854602,1.0,0.8983704788862208,0.941501063848967,0.9745169764022018,0.9939503327220451,1.0,0.9022766780655719,0.9435336015686548,0.9752999725214336,0.9941130573937923,1.0,0.90589225317912,0.9454279420470438,0.9760351867791732,0.9942669789488802,1.0
28,29,0.787658167950209,0.8825735767173815,0.948846959960046,0.9857771026559193,0.9993896568089298,0.8021223868776006,0.889053898819117,0.9510231820717563,0.9862217010327539,0.9994027747096895,0.8149479480826444,0.8950346746712521,0.9531324104039073,0.9866805893783374,0.9994175984821073,0.8263305658938577,0.9005068337564843,0.9551323482517328,0.9871345388612188,0.9994330794862315,0.836464142002896,0.9054980978219738,0.957007623491015,0.9875736789898346,0.9994486201260195,0.8455226419307201,0.910049591317493,0.9587562456191134,0.9879932427959166,0.9994638807229752,0.8536560348301208,0.914205314083134,0.960382742566606,0.9883912893934446,0.9994786726860715,0.8609914236610702,0.9180075267590414,0.9618946075312802,0.9887674477449194,0.9994928974724719,0.8676358407424362,0.9214949084129288,0.963300442481751,0.9891222074237515,0.9995065107533644,0.8736793193764398,0.9247020168474541,0.9646089943747814,0.989456511531541,0.9995195009034628,0.8791977269223196,0.9276593467978689,0.9658286698188994,0.9897715208505643,0.9995318758579097,0.8842552044565726,0.9303936434114065,0.9669673087620795,0.9900684770744337,0.9995436549742215,0.8889062020730312,0.9329283045192509,0.9680320984138199,0.9903486242979375,0.9995548639490005,0.8931971513209233,0.9352837924509613,0.9690295620378776,0.9906131651566051,0.999565531630901,0.8971678303534456,0.9374780197697266,0.9699655862778964,0.9908632377034367,0.999575688027136
